# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
4004.05468330546,19.0585994720459,1.56449127197266,1.56449127197266,0
4004.97675712159,17.75119972229,1.54217457771301,1.54217457771301,0
4005.89904327751,18.1987991333008,1.57743811607361,1.57743811607361,0
4006.82154182211,14.75119972229,1.54893624782562,1.54893624782562,0
4007.74425280431,18.0589008331299,1.62561655044556,1.62561655044556,0
4008.66717627303,17.5659999847412,1.60925686359406,1.60925686359406,0
4009.5903122772,18.3066997528076,1.63568878173828,1.63568878173828,0
4010.51366086576,19.3626003265381,1.60998868942261,1.60998868942261,0
4011.43722208767,19.021900177002,1.60794353485107,1.60794353485107,0
4012.36099599189,20.8717002868652,1.6113383769989,1.6113383769989,0
4013.28498262742,22.0212993621826,1.61656820774078,1.61656820774078,0
4014.20918204321,20.0272006988525,1.61687874794006,1.61687874794006,0
4015.1335942883,20.4930000305176,1.56488585472107,1.56488585472107,0
4016.05821941167,21.2141990661621,1.60764014720917,1.60764014720917,0
4016.98305746236,19.5492000579834,1.56069302558899,1.56069302558899,0
4017.9081084894,19.0284996032715,1.56935024261475,1.56935024261475,0
4018.83337254184,17.3563003540039,1.60356521606445,1.60356521606445,0
4019.75884966872,19.5706005096436,1.67737078666687,1.67737078666687,0
4020.68453991913,21.3962001800537,1.72198677062988,1.72198677062988,0
4021.61044334213,21.1804008483887,1.68309390544891,1.68309390544891,0
4022.53655998683,19.6018009185791,1.59721386432648,1.59721386432648,0
4023.46288990231,17.5568008422852,1.52691864967346,1.52691864967346,0
4024.3894331377,20.7147006988525,1.55501818656921,1.55501818656921,0
4025.31618974212,20.7702007293701,1.55543565750122,1.55543565750122,0
4026.2431597647,19.0863990783691,1.4949369430542,1.4949369430542,0
4027.1703432546,19.0765991210938,1.49436271190643,1.49436271190643,0
4028.09774026095,21.2455005645752,1.50084352493286,1.50084352493286,0
4029.02535083296,22.141300201416,1.49803364276886,1.49803364276886,0
4029.95317501977,18.744499206543,1.48461616039276,1.48461616039276,0
4030.88121287061,20.6417007446289,1.46472549438477,1.46472549438477,0
4031.80946443465,20.112699508667,1.48415005207062,1.48415005207062,0
4032.73792976113,16.8922004699707,1.40803456306458,1.40803456306458,0
4033.66660889927,15.6646003723145,1.37931823730469,1.37931823730469,0
4034.5955018983,15.1590995788574,1.36927473545074,1.36927473545074,0
4035.52460880747,17.9918994903564,1.4475919008255,1.4475919008255,0
4036.45392967605,20.5391998291016,1.49995851516724,1.49995851516724,0
4037.3834645533,20.1077995300293,1.52391934394836,1.52391934394836,0
4038.31321348852,20.7674999237061,1.52301239967346,1.52301239967346,0
4039.24317653098,22.9930992126465,1.53970110416412,1.53970110416412,0
4040.17335373001,18.3360996246338,1.50447905063629,1.50447905063629,0
4041.1037451349,21.3323993682861,1.52237868309021,1.52237868309021,0
4042.03435079501,22.9258995056152,1.5903457403183,1.5903457403183,0
4042.96517075965,21.5070991516113,1.56076717376709,1.56076717376709,0
4043.8962050782,19.6410999298096,1.59240520000458,1.59240520000458,0
4044.8274538,19.3901996612549,1.62852191925049,1.62852191925049,0
4045.75891697443,19.3274002075195,1.72145855426788,1.72145855426788,0
4046.69059465088,13.1388998031616,1.74643778800964,1.74643778800964,0
4047.62248687874,11.8002004623413,1.72363078594208,1.72363078594208,0
4048.55459370742,15.9977998733521,1.66056382656097,1.66056382656097,0
4049.48691518634,18.4354000091553,1.57214438915253,1.57214438915253,0
4050.41945136494,17.3509998321533,1.51648199558258,1.51648199558258,0
4051.35220229264,22.5025005340576,1.5485554933548,1.5485554933548,0
4052.28516801891,18.7336006164551,1.51131224632263,1.51131224632263,0
4053.21834859322,23.1054000854492,1.62415146827698,1.62415146827698,0
4054.15174406503,22.2000999450684,1.66008317470551,1.66008317470551,0
4055.08535448384,17.6539001464844,1.64936804771423,1.64936804771423,0
4056.01917989914,20.8325996398926,1.61934244632721,1.61934244632721,0
4056.95322036045,18.5506000518799,1.52260446548462,1.52260446548462,0
4057.88747591729,19.3815002441406,1.45991158485413,1.45991158485413,0
4058.82194661918,19.2238998413086,1.47317266464233,1.47317266464233,0
4059.75663251569,19.3724994659424,1.4822803735733,1.4822803735733,0
4060.69153365635,19.637300491333,1.49861550331116,1.49861550331116,0
4061.62665009074,18.8087005615234,1.50985753536224,1.50985753536224,0
4062.56198186844,20.50119972229,1.55629253387451,1.55629253387451,0
4063.49752903903,20.9132995605469,1.52555525302887,1.52555525302887,0
4064.43329165213,16.2607002258301,1.4427250623703,1.4427250623703,0
4065.36926975734,12.4911003112793,1.39302921295166,1.39302921295166,0
4066.30546340429,14.5221996307373,1.42809784412384,1.42809784412384,0
4067.2418726426,19.1424999237061,1.4788304567337,1.4788304567337,0
4068.17849752195,17.5874004364014,1.48531854152679,1.48531854152679,0
4069.11533809197,18.3924007415771,1.45594346523285,1.45594346523285,0
4070.05239440234,19.4034996032715,1.52668905258179,1.52668905258179,0
4070.98966650274,19.9442005157471,1.48587262630463,1.48587262630463,0
4071.92715444287,18.1541996002197,1.51337027549744,1.51337027549744,0
4072.86485827242,14.5875997543335,1.41858530044556,1.41858530044556,0
4073.80277804113,18.3985996246338,1.43029177188873,1.43029177188873,0
4074.74091379871,18.8481006622314,1.44186246395111,1.44186246395111,0
4075.6792655949,19.895299911499,1.50556492805481,1.50556492805481,0
4076.61783347945,21.6611003875732,1.55627369880676,1.55627369880676,0
4077.55661750213,19.7835998535156,1.59407341480255,1.59407341480255,0
4078.4956177127,14.3109998703003,1.53610372543335,1.53610372543335,0
4079.43483416096,17.0909004211426,1.55868411064148,1.55868411064148,0
4080.3742668967,17.9241008758545,1.50296258926392,1.50296258926392,0
4081.31391596972,20.1077003479004,1.51378643512726,1.51378643512726,0
4082.25378142985,20.7287006378174,1.53074216842651,1.53074216842651,0
4083.19386332692,19.8358993530273,1.53347539901733,1.53347539901733,0
4084.13416171077,21.0352001190186,1.49102187156677,1.49102187156677,0
4085.07467663125,18.7063999176025,1.45288836956024,1.45288836956024,0
4086.01540813823,18.4745006561279,1.43016302585602,1.43016302585602,0
4086.95635628158,18.8519992828369,1.43003869056702,1.43003869056702,0
4087.8975211112,20.4407005310059,1.47869956493378,1.47869956493378,0
4088.83890267698,21.5443992614746,1.49268364906311,1.49268364906311,0
4089.78050102883,19.5788993835449,1.47161018848419,1.47161018848419,0
4090.72231621668,21.1812992095947,1.4806125164032,1.4806125164032,0
4091.66434829046,22.8852005004883,1.5020569562912,1.5020569562912,0
4092.60659730011,21.6446990966797,1.46595418453217,1.46595418453217,0
4093.5490632956,21.7773990631104,1.47175359725952,1.47175359725952,0
4094.49174632688,22.4029006958008,1.45371878147125,1.45371878147125,0
